Job Title,Company Name,Job Location,Job Posted,Jop Type,Job Skill,Job Link
Java Team Leader,Fawry Banking & Payment Technology Services,"Smart Village, Giza, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 8 - 15 Yrs of Exp · Azure · Computer Science · Information Technology (IT) Java · Spring · Angular · Software Development · Software Engineering,https://wuzzuf.net/jobs/p/sBOIMu8Fx5St-Java-Team-Leader-Fawry-Banking-Payment-Technology-Services-Giza-Egypt?o=65&l=sp&t=sj&a=java|search-v3|hpb
Java Team-Leader,Qsource,"6th of October, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp SE8 EE8 Java · Agile JavaSE8 Java EE8 · Information Technology (IT),https://wuzzuf.net/jobs/p/sEWJK3dU5AlZ-Java-Team-Leader-Qsource-Giza-Egypt?o=66&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,Chudovo,"Kiev, Ukraine",1 month ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp Java · Information Technology (IT) · Programming · Software Development · TDD · Spring · REST · Rest API,https://wuzzuf.net/jobs/p/HqgOEth99TpT-Java-Developer-Chudovo-Kiev-Ukraine?o=67&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,Evolvice GmbH,"Maadi, Cairo, Egypt",1 month ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Computer Science · Information Technology (IT) · Spring Boot Java · English · Cassadra · ElasticSearch · Kibana,https://wuzzuf.net/jobs/p/HbmeQ4qtb2dl-Senior-Java-Developer-Evolvice-GmbH-Cairo-Egypt?o=68&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer - Cairo,Aman Holding,"Nasr City, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 10 Yrs of Exp Java · Software Development · Computer Science · Information Technology (IT) · Computer Engineering · SQL · Git · Springboot,https://wuzzuf.net/jobs/p/PlOKD2GbnJiy-Senior-Java-Developer---Cairo-Aman-Holding-Cairo-Egypt?o=69&l=sp&t=sj&a=java|search-v3|hpb
Sr. Software Engineer - Back End Java,Sahab Smart Solutions,"Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 10 Yrs of Exp SE Jee · Algorithms · Data Structures · Object Oriented Design · Design Patterns · Database Design Java SE Java Jee · Spring Boot,https://wuzzuf.net/jobs/p/wpilSogOueg1-Sr-Software-Engineer---Back-End-Java-Sahab-Smart-Solutions-Cairo-Egypt?o=70&l=sp&t=sj&a=java|search-v3|hpb
Software Development Team Leader (Java EE),ISFP,"Smouha, Alexandria, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp EE Java EE · Information Technology (IT) · Computer Science · Debugging · Software Development · Software Engineering javaScript Java,https://wuzzuf.net/jobs/p/EHqxxauLF7c3-Software-Development-Team-Leader-Java-EE-ISFP-Alexandria-Egypt?o=71&l=sp&t=sj&a=java|search-v3|hpb
Senior Software Developer (Focusing on Java),TMentors,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 7 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · Software Engineering javaScript · English · Software · Development,https://wuzzuf.net/jobs/p/dh9XH7bHlhMW-Senior-Software-Developer-Focusing-on-Java-TMentors-Cairo-Egypt?o=72&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,SURE International Technology,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 6 Yrs of Exp · Spring Boot Java · Information Technology (IT) · JSON · Computer Science · Agile · Software Development · XML,https://wuzzuf.net/jobs/p/FGkscQfKaqnE-Java-Developer-SURE-International-Technology-Cairo-Egypt?o=73&l=sp&t=sj&a=java|search-v3|hpb
Temporal Java SDK Developer,Yodawy,"Giza, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · Temporal · Orchestration · Docker · Kafka · Information Technology (IT) · Computer Science Java · PHP,https://wuzzuf.net/jobs/p/3fypoGP1Jopg-Temporal-Java-SDK-Developer-Yodawy-Giza-Egypt?o=74&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,Egabi FSI,"Sheraton, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp Java · Oracle · REST · SQL · Web Development · Information Technology (IT) · Spring Boot · Web Design,https://wuzzuf.net/jobs/p/UEZE90icQ9sd-Senior-Java-Developer-Egabi-FSI-Cairo-Egypt?o=75&l=sp&t=sj&a=java|search-v3|hpb
"Senior Backend Developer (Java, Spring)",Altair Services s.r.o.,"Cairo, Egypt",2 days ago,Full Time - Part Time - Freelance / Project,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 10 Yrs of Exp Java · Spring · backend · Agile · Design · Design Patterns · Information Technology (IT) · Jenkins,https://wuzzuf.net/jobs/p/Dd2HqNggLtEL-Senior-Backend-Developer-Java-Spring-Altair-Services-s-r-o-Cairo-Egypt?o=76&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,Tools&Solutions,"Cairo, Egypt",2 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · Docker · React Native · Computer Science Java · REST · Software Development · Information Technology (IT) · Communication skills,https://wuzzuf.net/jobs/p/ayRZ4E8Q9Uzm-Senior-Java-Developer-ToolsSolutions-Cairo-Egypt?o=77&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,Premier Services and Recruitment,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp Developer · Computer Science · Information Technology (IT) Java Developer,https://wuzzuf.net/jobs/p/KqEI0VdMLOPV-Java-Developer-Premier-Services-and-Recruitment-Cairo-Egypt?o=78&l=sp&t=sj&a=java|search-v3|hpb
Java/Python Developer,Nabd,"New Cairo, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 8 Yrs of Exp Java · Python · Information Technology (IT) · Software Development · Software · IT · Communication skills · Computer Science,https://wuzzuf.net/jobs/p/lXUto1XGcCgE-JavaPython-Developer-Nabd-Cairo-Egypt?o=79&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,Confidential,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development Java · Arabic · English · Communication skills,https://wuzzuf.net/jobs/p/cDuFKfN7cV0J-Java-Developer-Cairo-Egypt?o=80&l=sp&t=sj&a=java|search-v3|hpb
Junior Java Software Developer,Satra,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · Computer Science · Docker Java · OOP · Spring · SQL · Spring Boot · spring Framework,https://wuzzuf.net/jobs/p/eBIWUJS32bxJ-Junior-Java-Software-Developer-Satra-Cairo-Egypt?o=81&l=sp&t=sj&a=java|search-v3|hpb
Senior Software Engineer - JAVA,Unifonic,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7 - 10 Yrs of Exp Java · Spring Boot · Spring · Agile · Computer Science · CSS · Git · HTML,https://wuzzuf.net/jobs/p/bCCedS2SmBqk-Senior-Software-Engineer---JAVA-Unifonic-Cairo-Egypt?o=82&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,ElMalaz for Information Technology,"Mohandessin, Giza, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp Java · Software Development · Software Engineering · Computer Science · Design · Development · Information Technology (IT) · J2EE,https://wuzzuf.net/jobs/p/tvOy1rLHbcn3-Senior-Java-Developer-El-Malaz-for-Information-Technology-Giza-Egypt?o=83&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,WAVZ for Digital Transformation,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp Script · HTML · Information Technology (IT) · Computer Science JavaScript Java · OOP · MVC · Software Development,https://wuzzuf.net/jobs/p/vagOLpJnXWBV-Senior-Java-Developer-WAVZ-for-Digital-Transformation-Cairo-Egypt?o=84&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Spring Boot Microservices Developer,Digi Visions,"Nasr City, Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 15 Yrs of Exp · Computer Science Java · Information Technology (IT) · Software Development · Spring Boots · GPA · Hibernate · Backend,https://wuzzuf.net/jobs/p/y2tjTIGqzswx-Senior-Java-Spring-Boot-Microservices-Developer-Digi-Visions-Cairo-Egypt?o=85&l=sp&t=sj&a=java|search-v3|hpb
Java Developer,United Delta Systems,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp Java · Computer Science · Software Development · Information Technology (IT) · Engineering · Development · Software,https://wuzzuf.net/jobs/p/5DhV0yLF4KZW-Java-Developer-United-Delta-Systems-Cairo-Egypt?o=86&l=sp&t=sj&a=java|search-v3|hpb
Senior Software Java Developer (J2EE),ITS,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp Development · Computer Science · Computer Engineering · J2EE Java Java Development · Hibernate · EJB · JPA,https://wuzzuf.net/jobs/p/38hqLwcLnAbh-Senior-Software-Java-Developer-J2EE-ITS-Cairo-Egypt?o=87&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Spring Developer,IMS,"Rehab City, Cairo, Egypt",2 months ago,Full Time - Part Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp EE · Computer Science · Engineering Java EE · Spring · Spring Boot Java · Git · Information Technology (IT),https://wuzzuf.net/jobs/p/xiAaDfILSjm1-Senior-Java-Spring-Developer-IMS-Cairo-Egypt?o=88&l=sp&t=sj&a=java|search-v3|hpb
Test Automation Engineer (Big Data),Sceel.io,"Maadi, Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp Java · API · DevOps · Git · Software Testing · Automation Testing · Selenium,https://wuzzuf.net/jobs/p/ZmIE2Odoxgym-Test-Automation-Engineer-Big-Data-Sceel-io-Cairo-Egypt?o=89&l=sp&t=sj&a=java|search-v3|hpb
Software Application Architect,YDS yasar digital services,"Sheikh Zayed, Giza, Egypt",2 months ago,Part Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Computer Science · Computer Engineering · Information Technology (IT) · APIs · Programming · REST · Software Development · Software Engineering,https://wuzzuf.net/jobs/p/aq4p81P6lSQm-Software-Application-Architect-YDS-yasar-digital-services-Giza-Egypt?o=90&l=sp&t=sj&a=java|search-v3|hpb
Java Developer - Junior / Mid / Senior - Remote,GetTechForce.com,"Cairo, Egypt",23 hours ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · API · backend · Computer Science · Information Technology (IT) · IT Java · Maven · React,https://wuzzuf.net/jobs/p/zL9bugud5FeR-Java-Developer---Junior-Mid-Senior---Remote-GetTechForce-com-Cairo-Egypt?o=91&l=sp&t=sj&a=java|search-v3|hpb
System Engineer and Technical Leader (Multinational),Pillars,"Cairo, Egypt",23 hours ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 5 - 15 Yrs of Exp · System Engineer Java · Cloud · Microservices · Docker · SDLC,https://wuzzuf.net/jobs/p/Epm2jpVmBDHs-System-Engineer-and-Technical-Leader-Multinational-Pillars-Cairo-Egypt?o=92&l=sp&t=sj&a=java|search-v3|hpb
Automation Test Engineer,Docusign,"New Cairo, Cairo, Egypt",3 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp Java · Selenium · Automation · QA · QA Automation · Agile · Computer Science · Design,https://wuzzuf.net/jobs/p/qOCm3mELzlmt-Automation-Test-Engineer-Docusign-Cairo-Egypt?o=93&l=sp&t=sj&a=java|search-v3|hpb
Devops Engineer,Advansys ESC,"Nasr City, Cairo, Egypt",2 hours ago,Full Time,Experienced · IT/Software Development · 2 - 8 Yrs of Exp · APIs · Computer Science · DevOps · Docker · Information Technology (IT) Java · Jenkins · Kubernetes · Microservices,https://wuzzuf.net/jobs/p/0PlwPsPXMsUT-Devops-Engineer-Advansys-ESC-Cairo-Egypt?o=94&l=sp&t=sj&a=java|search-v3|hpb
Devops Engineer/ App Server,Advansys ESC,"Nasr City, Cairo, Egypt",11 hours ago,Full Time,Experienced · IT/Software Development · 2+ Yrs of Exp · API · Computer Science · DevOps · Frameworks · Information Technology (IT) · Jenkins Java · HTML · Gitlab,https://wuzzuf.net/jobs/p/PFvbzNRtVYLZ-Devops-Engineer-App-Server-Advansys-ESC-Cairo-Egypt?o=95&l=sp&t=sj&a=java|search-v3|hpb
QA Engineer,Docusign,"Cairo, Egypt",1 day ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3+ Yrs of Exp · Automation · Quality Assurance · Software Java · Selenium WebDriver · Agile · Computer Science,https://wuzzuf.net/jobs/p/xx1c5oy88xDo-QA-Engineer-Docusign-Cairo-Egypt?o=96&l=sp&t=sj&a=java|search-v3|hpb
Senior QA Automation Engineer,SSC Egypt,"New Cairo, Cairo, Egypt",2 days ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 4 - 7 Yrs of Exp · Automation Testing · Engineering · Cucumber · Appium · Automation · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/53eM3dt4rvWp-Senior-QA-Automation-Engineer-SSC-Egypt-Cairo-Egypt?o=97&l=sp&t=sj&a=java|search-v3|hpb
DevOps Engineer,Virtual Worker Now,"Cairo, Egypt",2 days ago,Full Time,Experienced · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp Script · DevOps · Computer Science · Information Technology (IT) · HTML Java JavaScript · AWS,https://wuzzuf.net/jobs/p/HFwv4WVyiDj5-DevOps-Engineer-Virtual-Worker-Now-Cairo-Egypt?o=98&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,Mazaady,"Nasr City, Cairo, Egypt",2 days ago,Full Time - Shift Based,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 8 Yrs of Exp · Android · Computer Science Java · Kotlin · MVVM · Software Development · Software Engineering · API,https://wuzzuf.net/jobs/p/8AtWnTcLpu1q-Senior-Android-Developer-Mazaady-Cairo-Egypt?o=99&l=sp&t=sj&a=java|search-v3|hpb
Testing Team Lead,FlairsTech,"Cairo, Egypt",3 days ago,Full Time,Experienced · IT/Software Development · 6 - 8 Yrs of Exp · Manual Testing · Automation · Performance Testing · MS SQL · JIRA Java · SQL · Computer Science · Selenium,https://wuzzuf.net/jobs/p/urt7lh2vDnMf-Testing-Team-Lead-FlairsTech-Cairo-Egypt?o=100&l=sp&t=sj&a=java|search-v3|hpb
Mobile Application Developer,Perfect Presentation,"6th of October, Giza, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Android · APIs · iOS Java,https://wuzzuf.net/jobs/p/kVKLmE6yPeAX-Mobile-Application-Developer-Perfect-Presentation-Giza-Egypt?o=101&l=sp&t=sj&a=java|search-v3|hpb
LifeRay Developer,Advansys ESC,"Nasr City, Cairo, Egypt",9 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Development · Design · Computer Science · Liferay · Software Engineering · Hibernate · Information Technology (IT) Java,https://wuzzuf.net/jobs/p/ZzzlsHp3Sgi5-LifeRay-Developer-Advansys-ESC-Cairo-Egypt?o=102&l=sp&t=sj&a=java|search-v3|hpb
iOS App Developer,Andela,"Cairo, Egypt",10 days ago,Full Time - Freelance / Project - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 8 Yrs of Exp · Computer Engineering · Computer Science · Software Development · Software Engineering · App Store · iOS · flutter · Information Technology (IT),https://wuzzuf.net/jobs/p/1GKQnomH3nZ4-iOS-App-Developer-Andela-Cairo-Egypt?o=103&l=sp&t=sj&a=java|search-v3|hpb
DevOps Engineer (Remotely for USA),Mobile Wave 3,"Nasr City, Cairo, Egypt",10 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 8 - 15 Yrs of Exp · Cloud · Computer Science · DevOps · AWS · Information Technology (IT) Java · Kubernetes · Python,https://wuzzuf.net/jobs/p/qEKSI3oC9xVf-DevOps-Engineer-Remotely-for-USA-Mobile-Wave-3-Cairo-Egypt?o=104&l=sp&t=sj&a=java|search-v3|hpb
Technical Mentor - Software Developer (Fluent in English),Fekra Technology Solutions and Construction,"Dokki, Giza, Egypt",11 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp Script · Engineering · Software Development · React Java JavaScript · Coaching · HSE,https://wuzzuf.net/jobs/p/2BGQH9BsfBqR-Technical-Mentor---Software-Developer-Fluent-in-English-Fekra-Technology-Solutions-and-Construction-Giza-Egypt?o=105&l=sp&t=sj&a=java|search-v3|hpb
Technical Developer Lead,zVendo.com,"Heliopolis, Cairo, Egypt",3 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 8+ Yrs of Exp · Agile · Communication · Communication skills · Information Technology (IT) · Management · Leadership Java · PHP,https://wuzzuf.net/jobs/p/Yx0KZManr6kF-Technical-Developer-Lead-zVendo-com-Cairo-Egypt?o=106&l=sp&t=sj&a=java|search-v3|hpb
Devops Engineer,Block Gemini,"Mohandessin, Giza, Egypt",3 days ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · Angular · AWS · Communication · Node.js Java · Terraform · DevOps,https://wuzzuf.net/jobs/p/JPTCHObDPNBs-Devops-Engineer-Block-Gemini-Giza-Egypt?o=107&l=sp&t=sj&a=java|search-v3|hpb
Solutions Architect,Block Gemini,"Mohandessin, Giza, Egypt",3 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 8 - 20 Yrs of Exp Development · Information Technology (IT) · Software Engineering · Software · Solution Architecture · Node.js Java Development · Computer Engineering · Computer Science,https://wuzzuf.net/jobs/p/XU1xFNtCj24G-Solutions-Architect-Block-Gemini-Giza-Egypt?o=108&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,Advansys ESC,"Nasr City, Cairo, Egypt",3 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp Script · Android · Seniorandroid · Hiring · Rectruiting · Git · Information Technology (IT) JavaScript · OOP,https://wuzzuf.net/jobs/p/hjGOlPNRm7vY-Senior-Android-Developer-Advansys-ESC-Cairo-Egypt?o=109&l=sp&t=sj&a=java|search-v3|hpb
Senior Devops Engineer,STC Solutions  Egypt,"Cairo, Egypt",3 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 8 Yrs of Exp · Docker · Python · Kubernetes · Ansible · Microservice Architecture Java · Electrical Engineering · Computer Science,https://wuzzuf.net/jobs/p/H49O82xGl2xN-Senior-Devops-Engineer-STC-Solutions---Egypt-Cairo-Egypt?o=110&l=sp&t=sj&a=java|search-v3|hpb
Senior Penetration Tester (On-Site),Union Coop,"Dokki, Giza, Egypt",3 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · OSCP · SOC · RED · Computer Engineering · Information Technology (IT) · Offensive Security · Computer Science · Engineering,https://wuzzuf.net/jobs/p/Ib4d16BHgZY3-Senior-Penetration-Tester-On-Site-Union-Coop-Giza-Egypt?o=111&l=sp&t=sj&a=java|search-v3|hpb
Pega Developer,SSC Egypt,"Cairo, Egypt",5 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 6 Yrs of Exp Script · pega · Agile · CSS · Information Technology (IT) Java JavaScript · Software Development · Pega Developer,https://wuzzuf.net/jobs/p/t6bMqeskTejq-Pega-Developer-SSC-Egypt-Cairo-Egypt?o=112&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Spring Developer,UnitLabs,"Mohandessin, Giza, Egypt",5 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp Development · Computer Science · Information Technology (IT) · Software Development · Software Engineering Java Java Development · Spring · Hibernate,https://wuzzuf.net/jobs/p/T4pkhD2f7hAs-Senior-Java-Spring-Developer-UnitLabs-Giza-Egypt?o=113&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,efinance,"Smart Village, Giza, Egypt",6 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp Development · Information Technology (IT) · Computer Science · Software Development · Software Engineering Java · Software · Development Java Development,https://wuzzuf.net/jobs/p/8xccQ53lkgLu-Senior-Java-Developer-e-finance-Giza-Egypt?o=114&l=sp&t=sj&a=java|search-v3|hpb
React Native Mobile Engineer Team Lead,Pylon UMP,"Sheikh Zayed, Giza, Egypt",8 days ago,Full Time - Work From Home,Manager · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · Android · APIs · Design · RESTful · React · Software Development · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/Fgy1YlpVd69x-React-Native-Mobile-Engineer-Team-Lead-Pylon-UMP-Giza-Egypt?o=115&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,ElSewedy Electrometer,"6th of October, Giza, Egypt",12 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Mobile Development · Android · OOD · API,https://wuzzuf.net/jobs/p/biwvxnCdWhLL-Senior-Android-Developer-El-Sewedy-Electrometer-Giza-Egypt?o=116&l=sp&t=sj&a=java|search-v3|hpb
Senior Full Stack Java & Angular Developer,Confidential,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp Script Java · Full Stack · Spring Boot · Angular · Information Technology (IT) JavaScript · Programming · Software Development,https://wuzzuf.net/jobs/p/e1K8ym0iwKLA-Senior-Full-Stack-Java-Angular-Developer-Cairo-Egypt?o=117&l=sp&t=sj&a=java|search-v3|hpb
Full Stack - Mobile App Developer,Confidential,"Badr City, Beheira, Egypt",2 months ago,Part Time - Freelance / Project - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp Script · Software Development · Information Technology (IT) · Software Engineering · PHP · Laravel Framework · Development Java JavaScript,https://wuzzuf.net/jobs/p/FAGxdKWiN8pB-Full-Stack---Mobile-App-Developer-Beheira-Egypt?o=118&l=sp&t=sj&a=java|search-v3|hpb
Angular Developer,EXALT Technologies,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 5 Yrs of Exp · Software · Software Development · Software Engineering · Computer Science · SW Development · Information Technology (IT) · Code · Web Applications,https://wuzzuf.net/jobs/p/DMpqzsnJ3Tr2-Angular-Developer-EXALT-Technologies-Cairo-Egypt?o=119&l=sp&t=sj&a=java|search-v3|hpb
Devops Engineer,KnowledgeNet,"Nasr City, Cairo, Egypt",9 days ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp Script · Agile · Computer Engineering · Computer Science · DevOps · Engineering · Information Technology (IT) JavaScript,https://wuzzuf.net/jobs/p/8Tdpnh0XnXsi-Devops-Engineer-KnowledgeNet-Cairo-Egypt?o=120&l=sp&t=sj&a=java|search-v3|hpb
SR Blockchain Developer,IMS,"Rehab City, Cairo, Egypt",8 days ago,Full Time - Part Time - Freelance / Project,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 8 Yrs of Exp · Bitcoin · Ethereum · Blockchain · Hyperledger · Computer Science · Development · English · Information Technology (IT),https://wuzzuf.net/jobs/p/ahb3ReJHMuDn-SR-Blockchain-Developer-IMS-Cairo-Egypt?o=121&l=sp&t=sj&a=java|search-v3|hpb
Technical Consultant,Docusign,"New Cairo, Cairo, Egypt",1 day ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 10 Yrs of Exp · Computer Science · Implementation · Consulting · Software Java · XML · RESTful APIs · API,https://wuzzuf.net/jobs/p/kyoZcU0E8Y4j-Technical-Consultant-Docusign-Cairo-Egypt?o=122&l=sp&t=sj&a=java|search-v3|hpb
Software Testing Engineer,DIRAC SYSTEMS,"Heliopolis, Cairo, Egypt",2 days ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 6+ Yrs of Exp · Automation · Software Testing · Testing · quality · QA · Computer Engineering · Computer Science,https://wuzzuf.net/jobs/p/21T1wFhIogn5-Software-Testing-Engineer-DIRAC-SYSTEMS-Cairo-Egypt?o=123&l=sp&t=sj&a=java|search-v3|hpb
Backend Developer,EXALT Technologies,"Cairo, Egypt",2 days ago,Full Time - Work From Home,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 10 Yrs of Exp · Software · Software Development · Software Engineering · Computer Science · SW Development · Automation · Information Technology (IT) Java,https://wuzzuf.net/jobs/p/fVqKhnMGDK2R-Backend-Developer-EXALT-Technologies-Cairo-Egypt?o=124&l=sp&t=sj&a=java|search-v3|hpb
Senior Technical Support Engineer,Onecard,"Nasr City, Cairo, Egypt",8 days ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Information Technology (IT) Java · Engineering · Linux · MySQL,https://wuzzuf.net/jobs/p/4IKagXVKUjiT-Senior-Technical-Support-Engineer-Onecard-Cairo-Egypt?o=125&l=sp&t=sj&a=java|search-v3|hpb
Android Developer,Englizya for public transportation,"Cairo, Egypt",9 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · android developer · Software Development · Android · developer · Computer Science Java · Android SDK · Android studio,https://wuzzuf.net/jobs/p/FGbYnlTw9TCu-Android-Developer-Englizya-for-public-transportation-Cairo-Egypt?o=126&l=sp&t=sj&a=java|search-v3|hpb
Backend Developer Node.JS,Kortobaa LLC,"Alexandria, Egypt",9 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp Script · Computer Science · Information Technology (IT) · Node.js · PHP · Software Development · Engineering · AWS JavaScript,https://wuzzuf.net/jobs/p/zsknpoNSCqg8-Backend-Developer-NodeJS-Kortobaa-LLC-Alexandria-Egypt?o=127&l=sp&t=sj&a=java|search-v3|hpb
